id	position	name	GSM2522610	GSM2522611	GSM2522612	GSM2522613	GSM2522618	GSM2522666	GSM2522667	GSM2522668	GSM2522669	GSM2522670
B19R09C01	19-1-9	Hs~Ref:NM_182578.1~uORF:IOH35353	1160	1117	1442	864	1215	1118	1595	983	2048	657
B19R09C02	19-2-9	Hs~Ref:NM_182578.1~uORF:IOH35353	1094	1220	1472	821	1143	1257	1621	929	2354	671
B19R09C03	19-3-9	Hs~Ref:NM_176870.1~uORF:IOH11808	922	577	972	620	1354	445	661	713	1550	461
B19R09C04	19-4-9	Hs~Ref:NM_176870.1~uORF:IOH11808	890	594	964	594	1355	494	652	703	1513	213
B19R09C05	19-5-9	Hs~Ref:NM_025212.1~uORF:IOH35255	1119	963	1214	786	1532	835	1429	885	2457	534
B19R09C06	19-6-9	Hs~Ref:NM_025212.1~uORF:IOH35255	1237	955	1251	925	1522	851	1509	867	2482	483
B19R09C07	19-7-9	Hs~Ref:NM_006246.2~uORF:IOH29856	1434	946	5349	949	1083	901	1475	774	2046	853
B19R09C08	19-8-9	Hs~Ref:NM_006246.2~uORF:IOH29856	1391	872	5606	879	1069	1174	1505	866	2107	940
B19R09C09	19-9-9	Hs~MGC:BC024001.2~uORF:IOH11161	423	2363	1011	4268	695	914	804	737	1001	409
B19R09C10	19-10-9	Hs~MGC:BC024001.2~uORF:IOH11161	426	2358	970	4222	707	990	840	685	972	105
B19R09C11	19-11-9	Hs~Ref:NM_017946.1~uORF:IOH7284	667	550	678	1741	315	632	1400	465	1118	320
B19R09C12	19-12-9	Hs~Ref:NM_017946.1~uORF:IOH7284	687	540	604	1845	318	626	1376	479	1180	355
B19R09C13	19-13-9	Hs~Ref:NM_138796.1~uORF:IOH10943	273	243	330	254	189	270	429	246	519	208
B19R09C14	19-14-9	Hs~Ref:NM_138796.1~uORF:IOH10943	294	236	347	378	174	326	416	233	341	197
B19R09C15	19-15-9	Hs~MGC:BC020692.1~uORF:IOH13652	991	446	1092	857	387	1502	794	393	806	264
B19R09C16	19-16-9	Hs~MGC:BC020692.1~uORF:IOH13652	1101	480	1020	874	397	1066	821	395	850	258
B19R09C17	19-17-9	Hs~Ref:NM_025187.2~uORF:IOH6362	1408	781	1520	756	868	603	1369	809	2408	383
B19R09C18	19-18-9	Hs~Ref:NM_025187.2~uORF:IOH6362	1420	794	1477	768	811	653	1404	750	2518	380
B19R09C19	19-19-9	Hs~MGC:NM_002791.1~uORF:IOH4917	637	547	781	660	960	631	2248	715	1909	342
B19R09C20	19-20-9	Hs~MGC:NM_002791.1~uORF:IOH4917	630	560	775	664	969	600	2148	720	1811	152
B19R09C21	19-21-9	Hs~Ref:NM_016025.2~uORF:IOH4369	433	421	994	412	398	417	794	431	403	240
B19R09C22	19-22-9	Hs~Ref:NM_016025.2~uORF:IOH4369	412	412	980	354	408	406	736	496	822	277
B19R10C01	19-1-10	Hs~MGC:BC008959.1~uORF:IOH6087	356	305	648	224	346	292	628	343	658	121
B19R10C02	19-2-10	Hs~MGC:BC008959.1~uORF:IOH6087	369	287	609	264	258	292	574	369	693	159
B19R10C03	19-3-10	Hs~MGC:NM_175899.2~uORF:IOH14092	1144	717	1013	742	1484	970	972	949	3906	551
B19R10C04	19-4-10	Hs~MGC:NM_175899.2~uORF:IOH14092	1112	721	1008	697	1482	932	944	886	3951	605
B19R10C05	19-5-10	Hs~MGC:BC004938.1~uORF:IOH5465	783	637	1054	676	829	869	1342	1067	2319	465
B19R10C06	19-6-10	Hs~MGC:BC004938.1~uORF:IOH5465	805	659	987	710	845	925	1277	899	2305	605
B19R10C07	19-7-10	Hs~MGC:BC015899.1~uORF:IOH10023	642	567	874	586	795	766	1140	681	2170	472
B19R10C08	19-8-10	Hs~MGC:BC015899.1~uORF:IOH10023	597	559	800	564	799	741	1025	681	2226	548
B19R10C09	19-9-10	Hs~MGC:BC001511.1~uORF:IOH14531	665	881	1382	370	475	801	2542	848	1726	230
B19R10C10	19-10-10	Hs~MGC:BC001511.1~uORF:IOH14531	670	875	1395	381	469	881	2562	863	1755	242
B19R10C11	19-11-10	GST1	-4	-10	12	1	-4	189	18	3	8	2
B19R10C12	19-12-10	GST1	0	4	15	1	0	7	20	3	-2	5
B19R10C13	19-13-10	GST2	6	46	137	442	3	18	133	6	-1	72
B19R10C14	19-14-10	GST2	1	5	15	1866	1	11	101	67	7	9
B19R10C15	19-15-10	GST3	7	85	107	3	9	100	71	11	962	12
B19R10C16	19-16-10	GST3	5	32	29	290	10	52	33	12	46	221
B19R10C17	19-17-10	GST4	20	103	179	62	26	57	155	19	93	74
B19R10C18	19-18-10	GST4	21	374	176	11	18	60	178	27	62	20
B19R10C19	19-19-10	Anti-HumanIgA1~N/A	6734	6033	7163	7027	5351	10405	7658	8152	8217	7292
B19R10C20	19-20-10	Anti-HumanIgA1~N/A	6645	7221	7702	7114	5359	10585	8112	8265	8727	7434
B19R10C21	19-21-10	Anti-HumanIgA2~N/A	13491	13335	13960	13986	10196	18744	13676	14890	16837	15137
B19R10C22	19-22-10	Anti-HumanIgA2~N/A	12961	13806	14588	13795	10188	18355	14118	14477	16932	16355
B19R11C01	19-1-11	AlexaAntiMouseAb~N/A	27287	27395	25457	23883	23401	23362	25259	18817	21136	26326
B19R11C02	19-2-11	AlexaAntiMouseAb~N/A	29931	23446	27967	24281	24003	22705	33410	18141	25912	27659
B19R11C03	19-3-11	MAPKAP~N/A	171	91	237	205	151	180	254	160	97	109
B19R11C04	19-4-11	MAPKAP~N/A	157	194	240	215	156	191	273	145	158	13
B19R11C05	19-5-11	Buffer	17	10	19	12	15	15	20	18	25	83
B19R11C06	19-6-11	Buffer	13	13	23	13	13	19	178	17	51	189
B19R11C07	19-7-11	BSA~N/A	363	59	147	316	478	115	282	137	338	9956
B19R11C08	19-8-11	BSA~N/A	358	27	102	37	496	149	173	99	398	9444
B19R11C09	19-9-11	Anti-HumanIgG1~N/A	1162	1174	1368	1303	959	2297	1452	1326	1475	1609
B19R11C10	19-10-11	Anti-HumanIgG1~N/A	1419	1322	1482	1395	884	1525	1415	1602	1531	1508
B19R11C11	19-11-11	Anti-HumanIgG2~N/A	2493	2183	2405	2608	1713	3768	2649	2621	3184	2838
B19R11C12	19-12-11	Anti-HumanIgG2~N/A	2826	2594	2852	2333	1659	3800	2839	2676	2924	2960
B19R11C13	19-13-11	Anti-HumanIgG3~N/A	5053	4471	4960	4377	3241	7372	5107	5802	5685	5241
B19R11C14	19-14-11	Anti-HumanIgG3~N/A	4731	4872	5274	4497	2996	6058	5174	5826	5656	5702
B19R11C15	19-15-11	Anti-HumanIgG4~N/A	7264	8233	8202	7993	7212	11002	10508	11061	11355	10807
B19R11C16	19-16-11	Anti-HumanIgG4~N/A	8893	9078	9941	8488	6788	11825	10373	10655	11503	11789
B19R11C17	19-17-11	AntiBiotinAb~N/A	6220	6946	6822	6761	5348	10134	7607	7096	7524	12234
B19R11C18	19-18-11	AntiBiotinAb~N/A	6650	6708	6762	7009	5151	8755	7881	7125	8083	12996
B19R11C19	19-19-11	Buffer	5	6	18	13	4	15	22	11	11	19
B19R11C20	19-20-11	Buffer	7	34	17	12	7	10	25	9	17	17
B19R11C21	19-21-11	Hs~Ref:NM_020892.1~uORF:IOH25783	1362	2384	1525	1650	1637	1777	1806	1197	3198	921
B19R11C22	19-22-11	Hs~Ref:NM_020892.1~uORF:IOH25783	1371	2353	1386	1697	1652	1664	1827	1411	2856	1001
B19R12C01	19-1-12	Hs~Ref:NM_018038.1~uORF:IOH35119	415	413	737	365	339	416	776	401	944	315
B19R12C02	19-2-12	Hs~Ref:NM_018038.1~uORF:IOH35119	461	447	780	388	461	417	907	418	968	320
B19R12C03	19-3-12	Hs~Ref:NM_020415.2~uORF:IOH40390	482	475	976	792	532	478	763	509	1376	922
B19R12C04	19-4-12	Hs~Ref:NM_020415.2~uORF:IOH40390	526	931	991	411	385	518	772	527	1444	813
B19R12C05	19-5-12	Hs~Ref:NM_006349.2~uORF:IOH27942	716	533	755	543	551	690	1664	717	1171	471
B19R12C06	19-6-12	Hs~Ref:NM_006349.2~uORF:IOH27942	652	556	756	480	524	698	1818	657	1090	400
B19R12C07	19-7-12	Hs~Ref:NM_002429.3~uORF:IOH26664	696	1032	945	796	778	907	1329	912	1987	485
B19R12C08	19-8-12	Hs~Ref:NM_002429.3~uORF:IOH26664	763	1156	944	597	707	965	1316	919	1863	429
B19R12C09	19-9-12	Hs~Ref:NM_014466.2~uORF:IOH27569	2262	2358	3585	1414	3278	2665	4117	5391	8675	973
B19R12C10	19-10-12	Hs~Ref:NM_014466.2~uORF:IOH27569	2359	2460	3409	1537	3403	2417	4232	5335	9063	983
B19R12C11	19-11-12	Hs~Ref:NM_004873.1~uORF:IOH26366	2416	1485	1811	993	2990	1703	2327	1634	2544	1337
B19R12C12	19-12-12	Hs~Ref:NM_004873.1~uORF:IOH26366	2501	1554	1731	983	2985	1792	2438	1477	2457	1352
B19R12C13	19-13-12	Hs~MGC:BC042628.1~uORF:IOH27650	1364	799	1490	712	1411	1104	2470	1082	2379	509
B19R12C14	19-14-12	Hs~MGC:BC042628.1~uORF:IOH27650	1395	840	1539	771	1407	1064	2360	1113	2279	541
B19R12C15	19-15-12	Hs~MGC:BC024011.2~uORF:IOH10804	299	237	348	247	210	152	356	317	687	190
B19R12C16	19-16-12	Hs~MGC:BC024011.2~uORF:IOH10804	1356	242	318	335	200	223	314	321	495	180
B19R12C17	19-17-12	Hs~Ref:NM_004085.2~uORF:IOH7324	1552	210	274	286	196	4438	266	196	521	162
B19R12C18	19-18-12	Hs~Ref:NM_004085.2~uORF:IOH7324	142	265	271	277	164	484	254	184	443	156
B19R12C19	19-19-12	Hs~Ref:NM_001643.1~uORF:IOH7290	478	249	254	219	170	129	254	222	255	187
B19R12C20	19-20-12	Hs~Ref:NM_001643.1~uORF:IOH7290	420	217	242	227	156	319	228	236	79	88
B19R12C21	19-21-12	Hs~MGC:BC047023.1~uORF:IOH26604	339	256	384	11	198	397	382	241	-9	224
B19R12C22	19-22-12	Hs~MGC:BC047023.1~uORF:IOH26604	478	255	376	295	183	393	427	213	793	197
B19R13C01	19-1-13	Hs~MGC:BC028583.1~uORF:IOH11658	1071	568	833	490	784	657	2394	589	1175	376
B19R13C02	19-2-13	Hs~MGC:BC028583.1~uORF:IOH11658	1001	559	836	454	832	610	2440	623	1172	375
B19R13C03	19-3-13	Hs~Ref:NM_006247.2~uORF:IOH3193	467	2668	1330	2198	554	771	1219	615	1005	344
B19R13C04	19-4-13	Hs~Ref:NM_006247.2~uORF:IOH3193	433	2713	1308	2172	563	931	1162	620	1041	326
B19R13C05	19-5-13	Hs~MGC:BC011686.2~uORF:IOH13816	680	764	841	461	445	766	1207	529	1105	864
B19R13C06	19-6-13	Hs~MGC:BC011686.2~uORF:IOH13816	637	635	876	433	431	761	1278	524	1084	448
B19R13C07	19-7-13	Hs~MGC:BC025765.1~uORF:IOH10803	375	426	577	389	402	435	531	436	1027	149
B19R13C08	19-8-13	Hs~MGC:BC025765.1~uORF:IOH10803	431	410	736	360	329	453	655	455	903	386
B19R13C09	19-9-13	Hs~MGC:NM_177435.1~uORF:IOH5357	1373	816	1030	617	627	975	1509	760	2513	157
B19R13C10	19-10-13	Hs~MGC:NM_177435.1~uORF:IOH5357	1416	785	943	665	663	849	1487	779	2476	263
B19R13C11	19-11-13	Hs~MGC:BC013648.1~uORF:IOH10208	5580	1114	1875	1253	1426	1645	2280	5318	26091	611
B19R13C12	19-12-13	Hs~MGC:BC013648.1~uORF:IOH10208	5644	1129	1822	1232	1508	1722	2344	4832	27830	615
B19R13C13	19-13-13	Hs~MGC:BC016440.1~uORF:IOH10264	610	405	731	365	269	1385	865	530	1061	329
B19R13C14	19-14-13	Hs~MGC:BC016440.1~uORF:IOH10264	580	416	691	403	282	1347	869	457	978	308
B19R13C15	19-15-13	Hs~Ref:NM_001564.1~uORF:IOH22913	2441	749	937	1561	644	549	1057	1892	1440	336
B19R13C16	19-16-13	Hs~Ref:NM_001564.1~uORF:IOH22913	2665	769	934	1595	671	570	1107	1716	1398	322
B19R13C17	19-17-13	Hs~Ref:NM_021149.1~uORF:IOH12644	1119	732	931	572	581	819	2287	632	1616	508
B19R13C18	19-18-13	Hs~Ref:NM_021149.1~uORF:IOH12644	857	711	930	629	597	803	2238	628	1681	506
B19R13C19	19-19-13	Hs~Ref:NM_022905.2~uORF:IOH13278	2388	1609	6519	1356	1318	2900	7828	2838	3049	1171
B19R13C20	19-20-13	Hs~Ref:NM_022905.2~uORF:IOH13278	2425	1584	6362	1313	1398	3272	7765	2737	2663	1303
B19R13C21	19-21-13	Hs~MGC:BC014486.1~uORF:IOH13590	971	1630	1227	811	659	3644	1972	518	2151	562
B19R13C22	19-22-13	Hs~MGC:BC014486.1~uORF:IOH13590	968	1631	1204	769	660	3585	2025	515	741	548
B19R14C01	19-1-14	Hs~MGC:BC022851.1~uORF:IOH12748	852	570	954	548	637	745	920	536	1879	408
B19R14C02	19-2-14	Hs~MGC:BC022851.1~uORF:IOH12748	835	592	910	543	663	587	886	531	1808	455
B19R14C03	19-3-14	Hs~MGC:BC013187.1~uORF:IOH22114	374	324	543	1536	311	428	905	394	726	4
B19R14C04	19-4-14	Hs~MGC:BC013187.1~uORF:IOH22114	354	336	581	1517	329	366	897	388	686	228
B19R14C05	19-5-14	Hs~MGC:BC028135.1~uORF:IOH11327	455	361	928	349	344	456	1422	589	801	245
B19R14C06	19-6-14	Hs~MGC:BC028135.1~uORF:IOH11327	485	338	946	341	339	485	1409	620	787	325
B19R14C07	19-7-14	Hs~Ref:NM_005785.2~uORF:IOH21937	412	336	594	466	395	830	1033	530	942	263
B19R14C08	19-8-14	Hs~Ref:NM_005785.2~uORF:IOH21937	443	364	562	447	412	889	1524	613	999	479
B19R14C09	19-9-14	Hs~Ref:NM_024038.2~uORF:IOH5926	8862	8730	11293	7813	7939	5078	8095	11294	18111	5716
B19R14C10	19-10-14	Hs~Ref:NM_024038.2~uORF:IOH5926	8761	9100	10622	7949	8497	5732	8598	11571	18791	5769
B19R14C11	19-11-14	Hs~Ref:NM_000788.1~uORF:IOH42066	558	451	667	1253	539	597	796	550	3892	240
B19R14C12	19-12-14	Hs~Ref:NM_000788.1~uORF:IOH42066	590	420	634	1196	505	596	709	502	4020	246
B19R14C13	19-13-14	Hs~Ref:NM_001012978.1~uORF:IOH42168	1882	648	381	434	2621	508	1180	665	1305	285
B19R14C14	19-14-14	Hs~Ref:NM_001012978.1~uORF:IOH42168	1857	647	378	444	2816	515	1195	619	1283	273
B19R14C15	19-15-14	Hs~Ref:NM_002875.2~uORF:IOH41191	286	301	409	316	213	607	630	327	878	274
B19R14C16	19-16-14	Hs~Ref:NM_002875.2~uORF:IOH41191	327	294	352	413	196	512	561	363	780	273
B19R14C17	19-17-14	Hs~Ref:NM_032263.2~uORF:IOH42364	2015	363	551	328	798	698	1060	451	713	230
B19R14C18	19-18-14	Hs~Ref:NM_032263.2~uORF:IOH42364	601	379	541	369	274	865	1018	505	639	254
B19R14C19	19-19-14	Hs~MGC:NM_178324.1~uORF:IOH7417	633	449	734	679	396	602	844	426	846	313
B19R14C20	19-20-14	Hs~MGC:NM_178324.1~uORF:IOH7417	658	483	755	673	399	640	869	437	1223	294
B19R14C21	19-21-14	Hs~Ref:NM_032027.2~uORF:IOH22514	1786	285	449	280	272	424	693	321	20	232
B19R14C22	19-22-14	Hs~Ref:NM_032027.2~uORF:IOH22514	1783	300	373	340	260	344	624	340	351	241
B19R15C01	19-1-15	Hs~Ref:NM_152563.1~uORF:IOH21932	609	405	574	367	376	435	731	498	815	260
B19R15C02	19-2-15	Hs~Ref:NM_152563.1~uORF:IOH21932	572	325	623	369	341	460	725	461	816	340
B19R15C03	19-3-15	Hs~Ref:NM_004867.2~uORF:IOH26247	544	385	865	587	543	1085	866	551	1105	194
B19R15C04	19-4-15	Hs~Ref:NM_004867.2~uORF:IOH26247	544	374	915	680	582	973	989	531	1128	249
B19R15C05	19-5-15	Hs~Ref:NM_004871.2~uORF:IOH45920	2035	1387	1472	3993	1712	1159	3489	2240	3496	1520
B19R15C06	19-6-15	Hs~Ref:NM_004871.2~uORF:IOH45920	2173	1407	1474	4279	1746	1090	3214	2209	3666	1613
B19R15C07	19-7-15	Hs~Ref:NM_207519.1~uORF:IOH45475	1551	1570	3845	949	3355	574	1954	518	1522	306
B19R15C08	19-8-15	Hs~Ref:NM_207519.1~uORF:IOH45475	1561	1534	3894	911	3353	567	1894	475	1452	316
B19R15C09	19-9-15	Hs~Ref:NM_006800.2~uORF:IOH45528	6113	1239	4613	5821	1412	2382	3649	2007	15018	2275
B19R15C10	19-10-15	Hs~Ref:NM_006800.2~uORF:IOH45528	6350	1249	4461	5913	1465	2566	3890	1974	15605	2467
B19R15C11	19-11-15	Hs~Ref:NM_199163.2~uORF:IOH45459	421	214	277	382	275	183	277	211	527	130
B19R15C12	19-12-15	Hs~Ref:NM_199163.2~uORF:IOH45459	398	199	276	359	259	485	255	189	573	78
B19R15C13	19-13-15	Hs~N/A:NM_006206.3~CAT:PV4203	442	493	748	352	553	654	1591	441	892	323
B19R15C14	19-14-15	Hs~N/A:NM_006206.3~CAT:PV4203	422	487	700	372	564	689	1534	526	850	267
B19R15C15	19-15-15	Hs~Ref:NM_002969.2~CAT:PV3654	18	17	122	16	12	57	52	22	98	46
B19R15C16	19-16-15	Hs~Ref:NM_002969.2~CAT:PV3654	18	17	67	660	15	20	28	23	54	55
B19R15C17	19-17-15	Hs~Ref:NM_006257.2~CAT:P2996	896	866	1386	1059	276	644	541	470	1456	263
B19R15C18	19-18-15	Hs~Ref:NM_006257.2~CAT:P2996	997	843	1529	502	289	643	550	448	1732	285
B19R15C19	19-19-15	Hs~Ref:NM_005627.1~CAT:PV3818	154	232	562	410	472	373	523	238	1221	156
B19R15C20	19-20-15	Hs~Ref:NM_005627.1~CAT:PV3818	18	257	560	397	463	401	585	243	832	147
B19R15C21	19-21-15	Hs~Ref:NM_002578.1~CAT:PV3789	2244	375	802	394	324	811	1378	206	22	372
B19R15C22	19-22-15	Hs~Ref:NM_002578.1~CAT:PV3789	2182	371	808	387	319	810	2814	222	427	370
B19R16C01	19-1-16	Hs~Ref:NM_138993.1~CAT:PV3679	1815	304	651	265	639	668	447	493	633	167
B19R16C02	19-2-16	Hs~Ref:NM_138993.1~CAT:PV3679	1839	310	654	277	644	605	482	367	640	153
B19R16C03	19-3-16	Hs~Ref:NM_021976.3~CAT:PV4390	102	310	117	197	254	280	196	165	950	122
B19R16C04	19-4-16	Hs~Ref:NM_021976.3~CAT:PV4390	58	335	144	162	242	327	223	165	996	130
B19R16C05	19-5-16	Hs~Ref:NM_002755.2~CAT:P3093	139	52	283	225	192	51	617	124	803	42
B19R16C06	19-6-16	Hs~Ref:NM_002755.2~CAT:P3093	169	652	283	222	224	65	598	157	817	65
B19R16C07	19-7-16	Hs~Ref:NM_005828.1~uORF:IOH3135	272	186	350	275	163	268	377	223	623	56
B19R16C08	19-8-16	Hs~Ref:NM_005828.1~uORF:IOH3135	275	224	360	188	165	331	343	204	601	66
B19R16C09	19-9-16	Hs~Ref:NM_006112.1~uORF:IOH5219	258	286	458	290	212	549	858	239	143	398
B19R16C10	19-10-16	Hs~Ref:NM_006112.1~uORF:IOH5219	291	325	436	274	208	501	863	244	480	387
B19R16C11	19-11-16	Hs~Ref:NM_021972.2~uORF:IOH13586	265	291	391	436	246	137	402	213	559	105
B19R16C12	19-12-16	Hs~Ref:NM_021972.2~uORF:IOH13586	277	255	387	428	246	115	412	228	485	184
B19R16C13	19-13-16	Hs~Ref:NM_005276.1~uORF:IOH22621	230	222	359	198	199	268	395	202	595	64
B19R16C14	19-14-16	Hs~Ref:NM_005276.1~uORF:IOH22621	250	253	365	220	225	273	393	215	580	192
B19R16C15	19-15-16	Hs~Ref:NM_001010918.1~uORF:IOH57360	649	558	817	707	482	709	1200	666	1486	423
B19R16C16	19-16-16	Hs~Ref:NM_001010918.1~uORF:IOH57360	613	548	641	761	480	649	1085	595	1413	501
B19R16C17	19-17-16	Hs~Ref:NM_012320.3~uORF:IOH39852	1028	315	496	402	285	282	549	334	1194	358
B19R16C18	19-18-16	Hs~Ref:NM_012320.3~uORF:IOH39852	172	370	475	361	292	445	572	423	966	337
B19R16C19	19-19-16	Hs~Ref:NM_004889.2~uORF:IOH57366	1045	1232	902	550	645	683	1271	789	1684	384
B19R16C20	19-20-16	Hs~Ref:NM_004889.2~uORF:IOH57366	1235	1324	895	557	670	718	1543	787	1905	400
B19R16C21	19-21-16	Hs~Ref:NM_017646.3~uORF:IOH37769	2246	1451	2238	1192	2531	2682	6288	2086	5228	1184
B19R16C22	19-22-16	Hs~Ref:NM_017646.3~uORF:IOH37769	2144	1457	2237	1187	2488	2752	6456	2084	5089	1182
B19R17C01	19-1-17	Hs~MGC:BC042864.1~uORF:IOH26525	874	782	876	555	1351	1893	3979	776	2512	389
B19R17C02	19-2-17	Hs~MGC:BC042864.1~uORF:IOH26525	751	747	844	560	1380	1753	3880	733	2458	189
B19R17C03	19-3-17	Hs~Ref:NM_203305.1~uORF:IOH26383	2933	2266	2382	3352	1680	1973	2624	1957	8459	690
B19R17C04	19-4-17	Hs~Ref:NM_203305.1~uORF:IOH26383	3010	2255	2193	3081	1657	1917	2549	1976	8753	704
B19R17C05	19-5-17	Hs~MGC:BC008748.2~uORF:IOH5941	2788	1841	2653	1676	2511	2704	2416	1900	17065	1065
B19R17C06	19-6-17	Hs~MGC:BC008748.2~uORF:IOH5941	2713	1781	2656	1658	2547	2763	2415	1846	17464	1059
B19R17C07	19-7-17	Hs~MGC:BC035404.2~uORF:IOH27426	1140	2143	2324	1146	1715	1555	2478	7349	4427	749
B19R17C08	19-8-17	Hs~MGC:BC035404.2~uORF:IOH27426	1160	2223	2080	1029	1705	1526	2565	7144	4494	667
B19R17C09	19-9-17	Hs~Ref:NM_145310.1~uORF:IOH7356	886	1055	1059	735	791	914	1415	824	2601	778
B19R17C10	19-10-17	Hs~Ref:NM_145310.1~uORF:IOH7356	869	1145	1190	754	729	959	1419	826	2735	874
B19R17C11	19-11-17	Hs~Ref:NM_152480.1~uORF:IOH12619	1122	992	1125	762	737	883	2568	762	2032	821
B19R17C12	19-12-17	Hs~Ref:NM_152480.1~uORF:IOH12619	1065	884	1109	753	750	996	2509	784	2143	722
B19R17C13	19-13-17	Hs~MGC:BC022360.1~uORF:IOH29341	491	506	680	412	445	522	832	487	1205	410
B19R17C14	19-14-17	Hs~MGC:BC022360.1~uORF:IOH29341	492	506	652	503	455	529	844	472	1218	438
B19R17C15	19-15-17	Hs~MGC:BC010942.1~uORF:IOH13002	977	549	705	658	769	665	1200	564	1454	538
B19R17C16	19-16-17	Hs~MGC:BC010942.1~uORF:IOH13002	1100	578	769	695	810	652	1192	797	1804	495
B19R17C17	19-17-17	Hs~MGC:BC001280.1~uORF:IOH21165	2068	2023	4571	14704	3482	3442	3169	2834	4861	1704
B19R17C18	19-18-17	Hs~MGC:BC001280.1~uORF:IOH21165	2717	2018	4473	14874	3523	3271	3429	2597	5276	1703
B19R17C19	19-19-17	Hs~MGC:BC025307.1~uORF:IOH14776	1352	633	1040	540	684	1014	1464	666	1970	376
B19R17C20	19-20-17	Hs~MGC:BC025307.1~uORF:IOH14776	773	645	1001	510	689	970	1455	702	2123	382
B19R17C21	19-21-17	Hs~Ref:NM_006223.1~uORF:IOH7192	1883	2077	1993	971	2030	1983	4095	1592	3742	682
B19R17C22	19-22-17	Hs~Ref:NM_006223.1~uORF:IOH7192	1828	2217	1985	922	2082	2026	4817	1519	3758	668
B19R18C01	19-1-18	Hs~MGC:BC016330.1~uORF:IOH14709	13771	13859	7738	2364	3888	4467	13800	3700	5658	2637
B19R18C02	19-2-18	Hs~MGC:BC016330.1~uORF:IOH14709	15644	14575	7430	2357	4059	4203	13939	3503	5767	2485
B19R18C03	19-3-18	Hs~MGC:BC035572.1~uORF:IOH27588	600	455	656	418	395	623	1098	710	1458	406
B19R18C04	19-4-18	Hs~MGC:BC035572.1~uORF:IOH27588	597	485	657	405	366	548	983	570	1315	250
B19R18C05	19-5-18	Hs~MGC:BC027937.1~uORF:IOH11501	12353	915	2043	755	1304	3104	3489	1052	3384	412
B19R18C06	19-6-18	Hs~MGC:BC027937.1~uORF:IOH11501	10842	1084	1935	814	1329	3272	3685	1058	3499	377
B19R18C07	19-7-18	Hs~MGC:NM_182906.1~uORF:IOH26131	600	687	688	467	439	743	1015	572	1382	472
B19R18C08	19-8-18	Hs~MGC:NM_182906.1~uORF:IOH26131	562	680	719	460	459	673	978	504	1294	491
B19R18C09	19-9-18	Hs~Ref:NM_032906.2~uORF:IOH6693	498	457	617	2294	693	508	802	1017	1110	307
B19R18C10	19-10-18	Hs~Ref:NM_032906.2~uORF:IOH6693	514	472	606	2293	683	512	823	1080	1155	327
B19R18C11	19-11-18	Hs~Ref:NM_199190.1~uORF:IOH42760	5645	3097	6127	10591	4743	4527	22465	7202	3474	17033
B19R18C12	19-12-18	Hs~Ref:NM_199190.1~uORF:IOH42760	5898	3322	5587	9213	5122	4298	23550	6626	3460	17551
B19R18C13	19-13-18	Hs~Ref:NM_170672.1~uORF:IOH27295	1758	843	2037	2120	1181	1055	2118	1048	2714	446
B19R18C14	19-14-18	Hs~Ref:NM_170672.1~uORF:IOH27295	1762	839	2005	1979	1206	1017	2165	1064	2707	436
B19R18C15	19-15-18	Hs~MGC:BC050522.1~uORF:IOH26996	465	423	506	519	338	651	776	400	975	306
B19R18C16	19-16-18	Hs~MGC:BC050522.1~uORF:IOH26996	673	358	522	548	315	644	731	405	710	331
B19R18C17	19-17-18	Hs~Ref:NM_015638.2~uORF:IOH41869	737	375	475	316	272	466	846	680	832	303
B19R18C18	19-18-18	Hs~Ref:NM_015638.2~uORF:IOH41869	830	391	468	347	280	500	834	415	829	277
B19R18C19	19-19-18	Hs~MGC:BC014217.2~uORF:IOH14859	895	524	701	610	505	627	937	593	1428	414
B19R18C20	19-20-18	Hs~MGC:BC014217.2~uORF:IOH14859	769	657	708	627	519	710	1087	644	1611	415
B19R18C21	19-21-18	Hs~Ref:NM_052875.2~uORF:IOH14292	1489	1832	1299	3267	1459	4818	1581	1102	2536	666
B19R18C22	19-22-18	Hs~Ref:NM_052875.2~uORF:IOH14292	1456	1904	1346	3208	1457	5090	1404	1045	2781	644
B19R19C01	19-1-19	Hs~Ref:NM_003512.3~uORF:IOH14485	3030	1054	1567	797	1188	1322	8528	986	2963	635
B19R19C02	19-2-19	Hs~Ref:NM_003512.3~uORF:IOH14485	2817	1046	1609	874	1183	1327	8908	960	3150	580
B19R19C03	19-3-19	Hs~MGC:BC052946.1~uORF:IOH28826	381	532	414	470	428	448	1700	484	527	216
B19R19C04	19-4-19	Hs~MGC:BC052946.1~uORF:IOH28826	372	498	394	495	444	418	1703	429	540	211
B19R19C05	19-5-19	Hs~MGC:BC061590.1~uORF:IOH29302	781	595	2122	509	607	21622	1180	749	1131	401
B19R19C06	19-6-19	Hs~MGC:BC061590.1~uORF:IOH29302	825	750	1960	522	625	22509	1156	678	1138	287
B19R19C07	19-7-19	Hs~MGC:BC004101.1~uORF:IOH5622	642	1007	897	529	603	858	830	421	1158	348
B19R19C08	19-8-19	Hs~MGC:BC004101.1~uORF:IOH5622	676	1084	894	504	622	770	817	395	1204	357
B19R19C09	19-9-19	Hs~MGC:BC047703.2~uORF:IOH26704	356	287	441	285	200	366	784	342	559	245
B19R19C10	19-10-19	Hs~MGC:BC047703.2~uORF:IOH26704	368	281	486	274	200	345	701	363	550	244
B19R19C11	19-11-19	Hs~MGC:BC027607.1~uORF:IOH11737	874	451	508	352	248	463	1355	424	800	323
