id	position	name	GSM2522670
B01R17C13	1-13-17	Hs~MGC:BC040529.1~uORF:IOH27481	702
B01R17C14	1-14-17	Hs~MGC:BC040529.1~uORF:IOH27481	447
B01R17C15	1-15-17	Hs~Ref:NM_174899.3~uORF:IOH25862	484
B01R17C16	1-16-17	Hs~Ref:NM_174899.3~uORF:IOH25862	370
B01R17C17	1-17-17	Hs~Ref:NM_002686.2~uORF:IOH27402	681
B01R17C18	1-18-17	Hs~Ref:NM_002686.2~uORF:IOH27402	510
B01R17C19	1-19-17	Hs~MGC:BC041009.2~uORF:IOH25834	1642
B01R17C20	1-20-17	Hs~MGC:BC041009.2~uORF:IOH25834	1563
B01R17C21	1-21-17	Hs~MGC:BC036075.1~uORF:IOH27252	553
B01R17C22	1-22-17	Hs~MGC:BC036075.1~uORF:IOH27252	512
B01R18C01	1-1-18	Hs~Ref:NM_002061.1~uORF:IOH25898	483
B01R18C02	1-2-18	Hs~Ref:NM_002061.1~uORF:IOH25898	467
B01R18C03	1-3-18	Hs~MGC:BC064834.1~uORF:IOH40742	402
B01R18C04	1-4-18	Hs~MGC:BC064834.1~uORF:IOH40742	387
B01R18C05	1-5-18	Hs~Ref:NM_173518.2~uORF:IOH40744	396
B01R18C06	1-6-18	Hs~Ref:NM_173518.2~uORF:IOH40744	384
B01R18C07	1-7-18	Hs~MGC:BC001105.1~uORF:IOH3794	340
B01R18C08	1-8-18	Hs~MGC:BC001105.1~uORF:IOH3794	333
B01R18C09	1-9-18	Hs~MGC:BC025389.1~uORF:IOH11380	259
B01R18C10	1-10-18	Hs~MGC:BC025389.1~uORF:IOH11380	238
B01R18C11	1-11-18	Hs~Ref:NM_004952.3~uORF:IOH11980	393
B01R18C12	1-12-18	Hs~Ref:NM_004952.3~uORF:IOH11980	383
B01R18C13	1-13-18	Hs~Ref:NM_000865.1~uORF:IOH39590	366
B01R18C14	1-14-18	Hs~Ref:NM_000865.1~uORF:IOH39590	242
B01R18C15	1-15-18	Hs~Ref:NM_005400.1~N/A	101
B01R18C16	1-16-18	Hs~Ref:NM_005400.1~N/A	256
B01R18C17	1-17-18	Hs~MGC:BC008838.1~N/A	70
B01R18C18	1-18-18	Hs~MGC:BC008838.1~N/A	242
B01R18C19	1-19-18	Hs~Ref:NM_018649.1~uORF:IOH10067	307
B01R18C20	1-20-18	Hs~Ref:NM_018649.1~uORF:IOH10067	360
B01R18C21	1-21-18	Hs~Ref:NM_018014.2~uORF:IOH12520	603
B01R18C22	1-22-18	Hs~Ref:NM_018014.2~uORF:IOH12520	436
B01R19C01	1-1-19	Hs~Ref:NM_017841.1~uORF:IOH5201	353
B01R19C02	1-2-19	Hs~Ref:NM_017841.1~uORF:IOH5201	378
B01R19C03	1-3-19	Hs~Ref:NM_017510.1~uORF:IOH3866	449
B01R19C04	1-4-19	Hs~Ref:NM_017510.1~uORF:IOH3866	475
B01R19C05	1-5-19	Hs~MGC:BC014194.1~uORF:IOH12800	153
B01R19C06	1-6-19	Hs~MGC:BC014194.1~uORF:IOH12800	304
B01R19C07	1-7-19	Hs~Ref:NM_021245.2~uORF:IOH11059	290
B01R19C08	1-8-19	Hs~Ref:NM_021245.2~uORF:IOH11059	305
B01R19C09	1-9-19	Hs~MGC:BC012472.1~uORF:IOH11069	316
B01R19C10	1-10-19	Hs~MGC:BC012472.1~uORF:IOH11069	327
B01R19C11	1-11-19	Hs~MGC:BC002794.1~uORF:IOH5309	139
B01R19C12	1-12-19	Hs~MGC:BC002794.1~uORF:IOH5309	167
B01R19C13	1-13-19	Hs~MGC:BC036092.1~uORF:IOH27277	114
B01R19C14	1-14-19	Hs~MGC:BC036092.1~uORF:IOH27277	143
B01R19C15	1-15-19	Hs~Ref:NM_198173.1~uORF:IOH44757	818
B01R19C16	1-16-19	Hs~Ref:NM_198173.1~uORF:IOH44757	783
B01R19C17	1-17-19	Hs~Ref:NM_145641.1~uORF:IOH44125	366
B01R19C18	1-18-19	Hs~Ref:NM_145641.1~uORF:IOH44125	867
B01R19C19	1-19-19	Hs~Ref:NM_144620.1~uORF:IOH13940	532
B01R19C20	1-20-19	Hs~Ref:NM_144620.1~uORF:IOH13940	455
B01R19C21	1-21-19	Hs~MGC:BC028227.1~uORF:IOH21543	175
B01R19C22	1-22-19	Hs~MGC:BC028227.1~uORF:IOH21543	356
B01R20C01	1-1-20	Hs~Ref:NM_031950.1~uORF:IOH10917	636
B01R20C02	1-2-20	Hs~Ref:NM_031950.1~uORF:IOH10917	662
B01R20C03	1-3-20	Hs~Ref:NM_016535.1~uORF:IOH4783	381
B01R20C04	1-4-20	Hs~Ref:NM_016535.1~uORF:IOH4783	355
B01R20C05	1-5-20	Hs~Ref:NM_016475.2~uORF:IOH14293	276
B01R20C06	1-6-20	Hs~Ref:NM_016475.2~uORF:IOH14293	267
B01R20C07	1-7-20	Hs~Ref:NM_013257.3~uORF:IOH41642	286
B01R20C08	1-8-20	Hs~Ref:NM_013257.3~uORF:IOH41642	309
B01R20C09	1-9-20	Hs~MGC:BC006769.1~uORF:IOH3146	782
B01R20C10	1-10-20	Hs~MGC:BC006769.1~uORF:IOH3146	802
B01R20C11	1-11-20	Hs~MGC:BC004301.1~uORF:IOH5532	602
B01R20C12	1-12-20	Hs~MGC:BC004301.1~uORF:IOH5532	625
B01R20C13	1-13-20	Hs~MGC:BC008825.2~uORF:IOH6387	314
B01R20C14	1-14-20	Hs~MGC:BC008825.2~uORF:IOH6387	217
B01R20C15	1-15-20	Hs~Ref:NM_145230.1~uORF:IOH50139	599
B01R20C16	1-16-20	Hs~Ref:NM_145230.1~uORF:IOH50139	552
B01R20C17	1-17-20	Hs~Ref:NM_133430.1~uORF:IOH50108	3900
B01R20C18	1-18-20	Hs~Ref:NM_133430.1~uORF:IOH50108	3744
B01R20C19	1-19-20	Hs~Ref:XM_003960444.1~uORF:IOH50171	9770
B01R20C20	1-20-20	Hs~Ref:XM_003960444.1~uORF:IOH50171	10055
B01R20C21	1-21-20	Hs~Ref:NM_001009551.1~uORF:IOH50086	832
B01R20C22	1-22-20	Hs~Ref:NM_001009551.1~uORF:IOH50086	906
B01R21C01	1-1-21	Hs~Ref:NM_001123366.1~uORF:IOH42412	130
B01R21C02	1-2-21	Hs~Ref:NM_001123366.1~uORF:IOH42412	156
B01R21C03	1-3-21	Hs~Ref:NM_021814.3~uORF:IOH41608	351
B01R21C04	1-4-21	Hs~Ref:NM_021814.3~uORF:IOH41608	323
B01R21C05	1-5-21	Hs~Ref:ENST00000548232~uORF:IOH41442	693
B01R21C06	1-6-21	Hs~Ref:ENST00000548232~uORF:IOH41442	677
B01R21C07	1-7-21	Hs~Ref:NM_003409.2~uORF:IOH41226	310
B01R21C08	1-8-21	Hs~Ref:NM_003409.2~uORF:IOH41226	303
B01R21C09	1-9-21	Hs~Ref:NP_002294.2~CAT_10322-H08H-25	-2
B01R21C10	1-10-21	Hs~Ref:NP_002294.2~CAT_10322-H08H-25	-2
B01R21C11	1-11-21	Internal_1007209	1
B01R21C12	1-12-21	Internal_1007209	2
B01R21C13	1-13-21	Hs~Ref:NP_005067.1~CAT_10457-H08H-25	-1
B01R21C14	1-14-21	Hs~Ref:NP_005067.1~CAT_10457-H08H-25	0
B01R21C15	1-15-21	Internal_1007209	123
B01R21C16	1-16-21	Internal_1007209	5
B01R21C17	1-17-21	Hs~Ref:NP_065923.1~CAT_10174-H08H-25	-1
B01R21C18	1-18-21	Hs~Ref:NP_065923.1~CAT_10174-H08H-25	-1
B01R21C19	1-19-21	Internal_1007209	37
B01R21C20	1-20-21	Internal_1007209	17
B01R21C21	1-21-21	Hs~IVGN:Fibronectin_Native~CAT_PHE0023~N/A	633
B01R21C22	1-22-21	Hs~IVGN:Fibronectin_Native~CAT_PHE0023~N/A	359
B01R22C01	1-1-22	ERa~N/A	2747
B01R22C02	1-2-22	ERa~N/A	2855
B01R22C03	1-3-22	PKCeta~N/A	211
B01R22C04	1-4-22	PKCeta~N/A	199
B01R22C05	1-5-22	Calmodulin~N/A	19
B01R22C06	1-6-22	Calmodulin~N/A	58
B01R22C07	1-7-22	V5control5~N/A	243
B01R22C08	1-8-22	V5control5~N/A	225
B01R22C09	1-9-22	V5control4~N/A	113
B01R22C10	1-10-22	V5control4~N/A	75
B01R22C11	1-11-22	V5control3~N/A	18
B01R22C12	1-12-22	V5control3~N/A	49
B01R22C13	1-13-22	V5control2~N/A	7
B01R22C14	1-14-22	V5control2~N/A	22
B01R22C15	1-15-22	V5control1~N/A	20
B01R22C16	1-16-22	V5control1~N/A	0
B01R22C17	1-17-22	CMK2A~N/A	69
B01R22C18	1-18-22	CMK2A~N/A	123
B01R22C19	1-19-22	ERa~N/A	2113
B01R22C20	1-20-22	ERa~N/A	2139
B01R22C21	1-21-22	AlexaAntiMouseAb~N/A	13256
B01R22C22	1-22-22	AlexaAntiMouseAb~N/A	12826
B02R01C01	2-1-1	AlexaAntiMouseAb~N/A	46482
B02R01C02	2-2-1	AlexaAntiMouseAb~N/A	44445
B02R01C03	2-3-1	ERa~N/A	2403
B02R01C04	2-4-1	ERa~N/A	2274
B02R01C05	2-5-1	HumanIgG1~N/A	1399
B02R01C06	2-6-1	HumanIgG1~N/A	1492
B02R01C07	2-7-1	HumanIgG2~N/A	4292
B02R01C08	2-8-1	HumanIgG2~N/A	3874
B02R01C09	2-9-1	HumanIgG3~N/A	19619
B02R01C10	2-10-1	HumanIgG3~N/A	20973
B02R01C11	2-11-1	HumanIgG4~N/A	60542
B02R01C12	2-12-1	HumanIgG4~N/A	63933
B02R01C13	2-13-1	BiotinAb~N/A	342
B02R01C14	2-14-1	BiotinAb~N/A	328
B02R01C15	2-15-1	RanBP2deltaFG~N/A	202
B02R01C16	2-16-1	RanBP2deltaFG~N/A	675
B02R01C17	2-17-1	hMDM2~N/A	884
B02R01C18	2-18-1	hMDM2~N/A	820
B02R01C19	2-19-1	PKCeta~N/A	331
B02R01C20	2-20-1	PKCeta~N/A	374
B02R01C21	2-21-1	AlexaAntiMouseAb~N/A	31601
B02R01C22	2-22-1	AlexaAntiMouseAb~N/A	36618
B02R02C01	2-1-2	PKCeta~N/A	1795
B02R02C02	2-2-2	PKCeta~N/A	1774
B02R02C03	2-3-2	Buffer	205
B02R02C04	2-4-2	Buffer	143
B02R02C05	2-5-2	HumanIgA~N/A	24316
B02R02C06	2-6-2	HumanIgA~N/A	24363
B02R02C07	2-7-2	Buffer	90
B02R02C08	2-8-2	Buffer	82
B02R02C09	2-9-2	BSA~N/A	13907
B02R02C10	2-10-2	BSA~N/A	14001
B02R02C11	2-11-2	Hs~MGC:BC031053.1~uORF:IOH22523	3269
B02R02C12	2-12-2	Hs~MGC:BC031053.1~uORF:IOH22523	3018
B02R02C13	2-13-2	Hs~Ref:NM_032630.2~uORF:IOH4256	141
B02R02C14	2-14-2	Hs~Ref:NM_032630.2~uORF:IOH4256	171
B02R02C15	2-15-2	Hs~Ref:NM_032316.1~uORF:IOH6534	1528
B02R02C16	2-16-2	Hs~Ref:NM_032316.1~uORF:IOH6534	1653
B02R02C17	2-17-2	Hs~Ref:NM_032846.2~uORF:IOH13473	35
B02R02C18	2-18-2	Hs~Ref:NM_032846.2~uORF:IOH13473	164
B02R02C19	2-19-2	Hs~MGC:BC000208.1~uORF:IOH4373	510
B02R02C20	2-20-2	Hs~MGC:BC000208.1~uORF:IOH4373	456
B02R02C21	2-21-2	Hs~MGC:BC008095.1~uORF:IOH3312	434
B02R02C22	2-22-2	Hs~MGC:BC008095.1~uORF:IOH3312	431
B02R03C01	2-1-3	Hs~MGC:BC008686.1~uORF:IOH3381	434
B02R03C02	2-2-3	Hs~MGC:BC008686.1~uORF:IOH3381	365
B02R03C03	2-3-3	Hs~Ref:NM_004832.1~uORF:IOH4381	670
B02R03C04	2-4-3	Hs~Ref:NM_004832.1~uORF:IOH4381	597
B02R03C05	2-5-3	Hs~Ref:NM_181555.1~uORF:IOH45913	250
B02R03C06	2-6-3	Hs~Ref:NM_181555.1~uORF:IOH45913	293
B02R03C07	2-7-3	Hs~Ref:NM_182513.1~uORF:IOH44731	267
B02R03C08	2-8-3	Hs~Ref:NM_182513.1~uORF:IOH44731	141
B02R03C09	2-9-3	Hs~Ref:NM_015607.2~uORF:IOH41553	2525
B02R03C10	2-10-3	Hs~Ref:NM_015607.2~uORF:IOH41553	2697
B02R03C11	2-11-3	Hs~Ref:NM_139249.2~uORF:IOH36785	234
B02R03C12	2-12-3	Hs~Ref:NM_139249.2~uORF:IOH36785	325
B02R03C13	2-13-3	Hs~Ref:NM_001283.2~uORF:IOH42182	271
B02R03C14	2-14-3	Hs~Ref:NM_001283.2~uORF:IOH42182	37
B02R03C15	2-15-3	Hs~Ref:XM_371769.2~uORF:IOH43123	59
B02R03C16	2-16-3	Hs~Ref:XM_371769.2~uORF:IOH43123	116
B02R03C17	2-17-3	Hs~Ref:NM_201403.1~uORF:IOH42184	12577
B02R03C18	2-18-3	Hs~Ref:NM_201403.1~uORF:IOH42184	12862
B02R03C19	2-19-3	Hs~Ref:NM_014280.1~uORF:IOH42939	2471
B02R03C20	2-20-3	Hs~Ref:NM_014280.1~uORF:IOH42939	2232
B02R03C21	2-21-3	Hs~MGC:BC010889.1~uORF:IOH12754	107
B02R03C22	2-22-3	Hs~MGC:BC010889.1~uORF:IOH12754	780
B02R04C01	2-1-4	Hs~Ref:NM_015646.1~uORF:IOH2916	151
B02R04C02	2-2-4	Hs~Ref:NM_015646.1~uORF:IOH2916	34
B02R04C03	2-3-4	Hs~MGC:BC010078.1~uORF:IOH13024	596
B02R04C04	2-4-4	Hs~MGC:BC010078.1~uORF:IOH13024	342
B02R04C05	2-5-4	Hs~Ref:NM_020980.2~uORF:IOH14443	450
B02R04C06	2-6-4	Hs~Ref:NM_020980.2~uORF:IOH14443	402
B02R04C07	2-7-4	Hs~MGC:BC007724.1~uORF:IOH6498	72
B02R04C08	2-8-4	Hs~MGC:BC007724.1~uORF:IOH6498	74
B02R04C09	2-9-4	Hs~Ref:NM_001269.2~uORF:IOH6933	513
B02R04C10	2-10-4	Hs~Ref:NM_001269.2~uORF:IOH6933	300
B02R04C11	2-11-4	Hs~Ref:NM_001790.2~uORF:IOH14569	444
B02R04C12	2-12-4	Hs~Ref:NM_001790.2~uORF:IOH14569	418
B02R04C13	2-13-4	Hs~Ref:NM_000602.1~uORF:IOH9882	450
B02R04C14	2-14-4	Hs~Ref:NM_000602.1~uORF:IOH9882	410
B02R04C15	2-15-4	Hs~Ref:NM_003223.1~uORF:IOH9646	818
B02R04C16	2-16-4	Hs~Ref:NM_003223.1~uORF:IOH9646	802
B02R04C17	2-17-4	Hs~Ref:NM_000754.2~uORF:IOH14417	102
B02R04C18	2-18-4	Hs~Ref:NM_000754.2~uORF:IOH14417	160
B02R04C19	2-19-4	Hs~MGC:BC016789.1~uORF:IOH13602	261
B02R04C20	2-20-4	Hs~MGC:BC016789.1~uORF:IOH13602	379
B02R04C21	2-21-4	Hs~MGC:BC009771.1~uORF:IOH12849	409
B02R04C22	2-22-4	Hs~MGC:BC009771.1~uORF:IOH12849	414
B02R05C01	2-1-5	Hs~Ref:NM_025218.2~uORF:IOH43182	36
B02R05C02	2-2-5	Hs~Ref:NM_025218.2~uORF:IOH43182	-15
B02R05C03	2-3-5	Hs~Ref:XM_379657.2~uORF:IOH43323	119
B02R05C04	2-4-5	Hs~Ref:XM_379657.2~uORF:IOH43323	132
B02R05C05	2-5-5	Hs~Ref:NM_015415.1~uORF:IOH41193	135
B02R05C06	2-6-5	Hs~Ref:NM_015415.1~uORF:IOH41193	220
B02R05C07	2-7-5	Hs~Ref:NM_006431.2~uORF:IOH41691	445
B02R05C08	2-8-5	Hs~Ref:NM_006431.2~uORF:IOH41691	309
B02R05C09	2-9-5	Hs~MGC:BC067773.1~uORF:IOH40125	1015
B02R05C10	2-10-5	Hs~MGC:BC067773.1~uORF:IOH40125	1018
B02R05C11	2-11-5	Hs~MGC:BC039318.1~uORF:IOH40224	827
B02R05C12	2-12-5	Hs~MGC:BC039318.1~uORF:IOH40224	561
B02R05C13	2-13-5	Hs~MGC:BC066340.1~uORF:IOH40104	303
B02R05C14	2-14-5	Hs~MGC:BC066340.1~uORF:IOH40104	144
B02R05C15	2-15-5	Hs~Ref:NM_000590.1~uORF:IOH40159	356
B02R05C16	2-16-5	Hs~Ref:NM_000590.1~uORF:IOH40159	437
B02R05C17	2-17-5	Hs~Ref:NM_080832.1~uORF:IOH40754	990
B02R05C18	2-18-5	Hs~Ref:NM_080832.1~uORF:IOH40754	937
B02R05C19	2-19-5	Hs~Ref:NM_006837.2~uORF:IOH6870	314
B02R05C20	2-20-5	Hs~Ref:NM_006837.2~uORF:IOH6870	251
B02R05C21	2-21-5	Hs~Ref:NM_152295.3~uORF:IOH40824	954
B02R05C22	2-22-5	Hs~Ref:NM_152295.3~uORF:IOH40824	852
B02R06C01	2-1-6	Hs~Ref:NM_152260.1~uORF:IOH40870	1335
B02R06C02	2-2-6	Hs~Ref:NM_152260.1~uORF:IOH40870	1144
B02R06C03	2-3-6	Hs~Ref:NM_207430.1~uORF:IOH59509	811
B02R06C04	2-4-6	Hs~Ref:NM_207430.1~uORF:IOH59509	824
B02R06C05	2-5-6	Hs~Ref:NM_198219.1~uORF:IOH59467	1193
B02R06C06	2-6-6	Hs~Ref:NM_198219.1~uORF:IOH59467	1035
B02R06C07	2-7-6	Hs~Ref:NM_001014279.1~uORF:IOH54743	113
B02R06C08	2-8-6	Hs~Ref:NM_001014279.1~uORF:IOH54743	92
B02R06C09	2-9-6	Hs~Ref:NM_015471.2~uORF:IOH59202	336
B02R06C10	2-10-6	Hs~Ref:NM_015471.2~uORF:IOH59202	294
B02R06C11	2-11-6	Hs~Ref:NM_144578.1~uORF:IOH12842	254
B02R06C12	2-12-6	Hs~Ref:NM_144578.1~uORF:IOH12842	247
B02R06C13	2-13-6	Hs~Ref:NM_032641.1~uORF:IOH4981	3181
B02R06C14	2-14-6	Hs~Ref:NM_032641.1~uORF:IOH4981	3117
B02R06C15	2-15-6	Hs~Ref:NM_019895.1~uORF:IOH11450	502
B02R06C16	2-16-6	Hs~Ref:NM_019895.1~uORF:IOH11450	495
B02R06C17	2-17-6	Hs~Ref:NM_015399.1~uORF:IOH12808	782
B02R06C18	2-18-6	Hs~Ref:NM_015399.1~uORF:IOH12808	611
B02R06C19	2-19-6	Hs~Ref:NM_001861.2~uORF:IOH6832	460
B02R06C20	2-20-6	Hs~Ref:NM_001861.2~uORF:IOH6832	-33
B02R06C21	2-21-6	Hs~MGC:BC001351.1~uORF:IOH3711	574
B02R06C22	2-22-6	Hs~MGC:BC001351.1~uORF:IOH3711	1117
B02R07C01	2-1-7	Hs~Ref:NM_002150.1~uORF:IOH14718	882
B02R07C02	2-2-7	Hs~Ref:NM_002150.1~uORF:IOH14718	799
B02R07C03	2-3-7	Hs~Ref:NM_004374.2~uORF:IOH4367	402
B02R07C04	2-4-7	Hs~Ref:NM_004374.2~uORF:IOH4367	467
B02R07C05	2-5-7	Hs~Ref:NM_015039.2~uORF:IOH41247	1094
B02R07C06	2-6-7	Hs~Ref:NM_015039.2~uORF:IOH41247	1080
B02R07C07	2-7-7	Hs~Ref:NM_032988.1~uORF:IOH41250	106
B02R07C08	2-8-7	Hs~Ref:NM_032988.1~uORF:IOH41250	94
B02R07C09	2-9-7	Hs~Ref:NM_206855.1~uORF:IOH41478	171
B02R07C10	2-10-7	Hs~Ref:NM_206855.1~uORF:IOH41478	246
B02R07C11	2-11-7	Hs~Ref:XM_293034.2~uORF:IOH41557	349
B02R07C12	2-12-7	Hs~Ref:XM_293034.2~uORF:IOH41557	340
B02R07C13	2-13-7	Hs~MGC:BC017941.1~uORF:IOH13654	237
B02R07C14	2-14-7	Hs~MGC:BC017941.1~uORF:IOH13654	374
B02R07C15	2-15-7	Hs~MGC:BC026251.1~uORF:IOH13720	-8
B02R07C16	2-16-7	Hs~MGC:BC026251.1~uORF:IOH13720	717
B02R07C17	2-17-7	Hs~MGC:BC009571.1~uORF:IOH13826	900
B02R07C18	2-18-7	Hs~MGC:BC009571.1~uORF:IOH13826	843
B02R07C19	2-19-7	Hs~MGC:BC025963.1~uORF:IOH14668	306
B02R07C20	2-20-7	Hs~MGC:BC025963.1~uORF:IOH14668	320
B02R07C21	2-21-7	Hs~MGC:BC095489.1~uORF:IOH63168	23367
B02R07C22	2-22-7	Hs~MGC:BC095489.1~uORF:IOH63168	20612
B02R08C01	2-1-8	Hs~MGC:BC071890.1~uORF:IOH63068	2676
B02R08C02	2-2-8	Hs~MGC:BC071890.1~uORF:IOH63068	2451
B02R08C03	2-3-8	Hs~MGC:BC069020.1~uORF:IOH62997	37941
B02R08C04	2-4-8	Hs~MGC:BC069020.1~uORF:IOH62997	38294
B02R08C05	2-5-8	Hs~MGC:BC078663.1~uORF:IOH63026	254
B02R08C06	2-6-8	Hs~MGC:BC078663.1~uORF:IOH63026	257
B02R08C07	2-7-8	Hs~MGC:BC021101.1~uORF:IOH12547	533
B02R08C08	2-8-8	Hs~MGC:BC021101.1~uORF:IOH12547	387
B02R08C09	2-9-8	Hs~MGC:NM_020531.2~uORF:IOH5450	133
B02R08C10	2-10-8	Hs~MGC:NM_020531.2~uORF:IOH5450	112
B02R08C11	2-11-8	Hs~Ref:NM_032775.1~uORF:IOH12694	446
B02R08C12	2-12-8	Hs~Ref:NM_032775.1~uORF:IOH12694	585
B02R08C13	2-13-8	Hs~Ref:NM_002708.1~uORF:IOH4976	625
B02R08C14	2-14-8	Hs~Ref:NM_002708.1~uORF:IOH4976	612
B02R08C15	2-15-8	Hs~Ref:NM_017503.2~uORF:IOH12519	2998
B02R08C16	2-16-8	Hs~Ref:NM_017503.2~uORF:IOH12519	3102
B02R08C17	2-17-8	Hs~MGC:BC009873.1~uORF:IOH12548	311
B02R08C18	2-18-8	Hs~MGC:BC009873.1~uORF:IOH12548	280
B02R08C19	2-19-8	Hs~Ref:NM_130777.1~uORF:IOH13230	1054
B02R08C20	2-20-8	Hs~Ref:NM_130777.1~uORF:IOH13230	882
B02R08C21	2-21-8	Hs~MGC:BC009230.2~uORF:IOH12659	178
B02R08C22	2-22-8	Hs~MGC:BC009230.2~uORF:IOH12659	193
B02R09C01	2-1-9	Hs~MGC:BC068094.1~uORF:IOH40788	2852
B02R09C02	2-2-9	Hs~MGC:BC068094.1~uORF:IOH40788	2396
B02R09C03	2-3-9	Hs~MGC:BC070290.1~uORF:IOH40799	119
B02R09C04	2-4-9	Hs~MGC:BC070290.1~uORF:IOH40799	129
B02R09C05	2-5-9	Hs~MGC:BC069023.1~uORF:IOH40776	243
B02R09C06	2-6-9	Hs~MGC:BC069023.1~uORF:IOH40776	218
B02R09C07	2-7-9	Hs~Ref:NM_004278.2~uORF:IOH57310	176
B02R09C08	2-8-9	Hs~Ref:NM_004278.2~uORF:IOH57310	175
B02R09C09	2-9-9	Hs~MGC:BC039577.1~uORF:IOH26185	145
B02R09C10	2-10-9	Hs~MGC:BC039577.1~uORF:IOH26185	150
B02R09C11	2-11-9	Hs~MGC:BC040721.1~uORF:IOH26408	204
B02R09C12	2-12-9	Hs~MGC:BC040721.1~uORF:IOH26408	61
B02R09C13	2-13-9	Hs~MGC:NM_198282.1~uORF:IOH26670	132
B02R09C14	2-14-9	Hs~MGC:NM_198282.1~uORF:IOH26670	135
B02R09C15	2-15-9	Hs~MGC:BC047722.1~uORF:IOH26651	326
B02R09C16	2-16-9	Hs~MGC:BC047722.1~uORF:IOH26651	250
B02R09C17	2-17-9	Hs~MGC:BC011576.1~uORF:IOH13248	84
B02R09C18	2-18-9	Hs~MGC:BC011576.1~uORF:IOH13248	731
B02R09C19	2-19-9	Hs~MGC:BC014218.2~uORF:IOH12802	564
B02R09C20	2-20-9	Hs~MGC:BC014218.2~uORF:IOH12802	713
B02R09C21	2-21-9	Hs~MGC:BC026325.1~uORF:IOH11158	510
B02R09C22	2-22-9	Hs~MGC:BC026325.1~uORF:IOH11158	328
B02R10C01	2-1-10	Hs~MGC:BC018063.1~uORF:IOH10722	1391
B02R10C02	2-2-10	Hs~MGC:BC018063.1~uORF:IOH10722	1756
B02R10C03	2-3-10	Hs~MGC:BC058003.1~uORF:IOH29430	210
B02R10C04	2-4-10	Hs~MGC:BC058003.1~uORF:IOH29430	34
B02R10C05	2-5-10	Hs~MGC:BC051291.1~uORF:IOH29356	32
B02R10C06	2-6-10	Hs~MGC:BC051291.1~uORF:IOH29356	121
B02R10C07	2-7-10	Hs~MGC:BC057840.1~uORF:IOH29244	670
B02R10C08	2-8-10	Hs~MGC:BC057840.1~uORF:IOH29244	608
B02R10C09	2-9-10	Hs~MGC:BC060824.1~uORF:IOH29189	128
B02R10C10	2-10-10	Hs~MGC:BC060824.1~uORF:IOH29189	124
B02R10C11	2-11-10	GST1	4
B02R10C12	2-12-10	GST1	-2
B02R10C13	2-13-10	GST2	5
B02R10C14	2-14-10	GST2	4
B02R10C15	2-15-10	GST3	5
B02R10C16	2-16-10	GST3	-2
B02R10C17	2-17-10	GST4	-16
B02R10C18	2-18-10	GST4	12
B02R10C19	2-19-10	Anti-HumanIgA1~N/A	10755
B02R10C20	2-20-10	Anti-HumanIgA1~N/A	10943
B02R10C21	2-21-10	Anti-HumanIgA2~N/A	19495
B02R10C22	2-22-10	Anti-HumanIgA2~N/A	19014
B02R11C01	2-1-11	AlexaAntiMouseAb~N/A	30188
B02R11C02	2-2-11	AlexaAntiMouseAb~N/A	29812
B02R11C03	2-3-11	MAPKAP~N/A	53
B02R11C04	2-4-11	MAPKAP~N/A	53
B02R11C05	2-5-11	Buffer	239
B02R11C06	2-6-11	Buffer	204
B02R11C07	2-7-11	BSA~N/A	12749
B02R11C08	2-8-11	BSA~N/A	11903
B02R11C09	2-9-11	Anti-HumanIgG1~N/A	2488
B02R11C10	2-10-11	Anti-HumanIgG1~N/A	2561
B02R11C11	2-11-11	Anti-HumanIgG2~N/A	5008
B02R11C12	2-12-11	Anti-HumanIgG2~N/A	4519
B02R11C13	2-13-11	Anti-HumanIgG3~N/A	8078
B02R11C14	2-14-11	Anti-HumanIgG3~N/A	7238
B02R11C15	2-15-11	Anti-HumanIgG4~N/A	15813
B02R11C16	2-16-11	Anti-HumanIgG4~N/A	15788
B02R11C17	2-17-11	AntiBiotinAb~N/A	15259
B02R11C18	2-18-11	AntiBiotinAb~N/A	15531
B02R11C19	2-19-11	Buffer	17
B02R11C20	2-20-11	Buffer	2
B02R11C21	2-21-11	Hs~MGC:BC058915.1~uORF:IOH29066	226
B02R11C22	2-22-11	Hs~MGC:BC058915.1~uORF:IOH29066	242
B02R12C01	2-1-12	Hs~MGC:BC002387.1~uORF:IOH3693	106
B02R12C02	2-2-12	Hs~MGC:BC002387.1~uORF:IOH3693	122
B02R12C03	2-3-12	Hs~MGC:BC060838.1~uORF:IOH29287	206
B02R12C04	2-4-12	Hs~MGC:BC060838.1~uORF:IOH29287	299
B02R12C05	2-5-12	Hs~MGC:BC058287.1~uORF:IOH29442	632
B02R12C06	2-6-12	Hs~MGC:BC058287.1~uORF:IOH29442	662
B02R12C07	2-7-12	Hs~Ref:NM_152332.2~uORF:IOH27272	612
B02R12C08	2-8-12	Hs~Ref:NM_152332.2~uORF:IOH27272	725
B02R12C09	2-9-12	Hs~Ref:NM_001910.2~uORF:IOH27398	562
B02R12C10	2-10-12	Hs~Ref:NM_001910.2~uORF:IOH27398	288
B02R12C11	2-11-12	Hs~Ref:NM_002435.1~uORF:IOH26367	123
B02R12C12	2-12-12	Hs~Ref:NM_002435.1~uORF:IOH26367	177
B02R12C13	2-13-12	Hs~Ref:NM_005014.1~uORF:IOH26340	663
B02R12C14	2-14-12	Hs~Ref:NM_005014.1~uORF:IOH26340	702
